"well.id","flag_id","Metadata_Experiment","Metadata_Plate","Metadata_Well","Metadata_Date","Metadata_Group","Metadata_Magnification","FileName_RawBF","wo_po_area_frac","assay_type","food_conc_OD","food_type","diluent","diluent_concentration_perc","drug","concentration_um","drug_stock_prep_date","drug_prep_method","strain","bleach","well_censor","well_censor_reason","notes","i.dir","w.lab","gbm2x_class","mean_wormlength_um","min_wormlength_um","q10_wormlength_um","q25_wormlength_um","median_wormlength_um","sd_wormlength_um","q75_wormlength_um","q90_wormlength_um","max_wormlength_um","cv_wormlength_um","n","titer_WellFlag","n_WellFlag"
"ABZ_p021_E01","ABZ_3_ECA882_albendazole","ABZ","p021","E01",20231116,"p021_E01","m2x","20231116-ABZ-p021-m2x_E01.TIF",1.05401137081491,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",0,"2023_11_01","see notion","ECA882",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20231116_CAE_Ce_Cb_ABZ_AOS/Analysis-20231117/processed_images/","albendazole_ECA882","worm",857.176220372415,726.561047887346,782.131839615428,831.085822784367,865.216728872513,57.7656923101615,908.907446150579,925.073666834878,940.431657638413,0.0673906845958282,21,NA,NA
"ABZ_p021_E02","ABZ_3_ECA882_albendazole","ABZ","p021","E02",20231116,"p021_E02","m2x","20231116-ABZ-p021-m2x_E02.TIF",1.01410934744268,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",0.12,"2023_11_01","see notion","ECA882",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20231116_CAE_Ce_Cb_ABZ_AOS/Analysis-20231117/processed_images/","albendazole_ECA882","worm",882.531844516042,759.694709602644,808.297349128975,836.292292301157,890.361665147869,63.8100601187407,936.258968281292,960.770257205384,966.26150539488,0.072303408103911,19,NA,NA
"ABZ_p021_E03","ABZ_3_ECA882_albendazole","ABZ","p021","E03",20231116,"p021_E03","m2x","20231116-ABZ-p021-m2x_E03.TIF",1.13584348468069,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",0.23,"2023_11_01","see notion","ECA882",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20231116_CAE_Ce_Cb_ABZ_AOS/Analysis-20231117/processed_images/","albendazole_ECA882","worm",863.736208600627,783.746846150579,800.303073380133,819.675414722794,856.34536472718,54.1048737926418,906.053500067421,941.059376016478,947.050915667371,0.0626405067356146,19,NA,NA
"ABZ_p021_E04","ABZ_3_ECA882_albendazole","ABZ","p021","E04",20231116,"p021_E04","m2x","20231116-ABZ-p021-m2x_E04.TIF",1.02117061021171,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",0.47,"2023_11_01","see notion","ECA882",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20231116_CAE_Ce_Cb_ABZ_AOS/Analysis-20231117/processed_images/","albendazole_ECA882","worm",835.802368060904,728.964487511545,760.178735058555,788.948302406517,848.102797090769,60.7125725367538,880.608864722794,913.272964032987,920.10434805919,0.072639866620155,15,NA,NA
"ABZ_p021_E05","ABZ_3_ECA882_albendazole","ABZ","p021","E05",20231116,"p021_E05","m2x","20231116-ABZ-p021-m2x_E05.TIF",0.975526465566306,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",0.94,"2023_11_01","see notion","ECA882",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20231116_CAE_Ce_Cb_ABZ_AOS/Analysis-20231117/processed_images/","albendazole_ECA882","worm",858.194889128097,758.042677932322,772.54798073442,828.964225682978,860.901624750075,56.0169772665762,895.419341199361,933.475548380068,957.042472449444,0.0652730259480897,28,NA,NA
"ABZ_p021_E06","ABZ_3_ECA882_albendazole","ABZ","p021","E06",20231116,"p021_E06","m2x","20231116-ABZ-p021-m2x_E06.TIF",1.12468007312614,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",1.88,"2023_11_01","see notion","ECA882",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20231116_CAE_Ce_Cb_ABZ_AOS/Analysis-20231117/processed_images/","albendazole_ECA882","worm",841.415277694043,713.020935989509,748.962140655735,802.927301298535,837.339053290997,63.49975318465,876.846818018176,918.876694379578,982.191557610184,0.0754677920261627,29,NA,NA
"ABZ_p021_E07","ABZ_3_ECA882_albendazole","ABZ","p021","E07",20231116,"p021_E07","m2x","20231116-ABZ-p021-m2x_E07.TIF",1.08759372869802,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",3.75,"2023_11_01","see notion","ECA882",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20231116_CAE_Ce_Cb_ABZ_AOS/Analysis-20231117/processed_images/","albendazole_ECA882","worm",873.010476147452,788.638917412909,815.195920667436,845.227202473938,868.561342515888,42.8107220749179,909.02792945436,921.939851575973,957.884955147956,0.0490380393415659,23,NA,NA
"ABZ_p021_E08","ABZ_3_ECA882_albendazole","ABZ","p021","E08",20231116,"p021_E08","m2x","20231116-ABZ-p021-m2x_E08.TIF",1.04556213017751,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",7.5,"2023_11_01","see notion","ECA882",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20231116_CAE_Ce_Cb_ABZ_AOS/Analysis-20231117/processed_images/","albendazole_ECA882","worm",829.349417078464,691.805786376083,745.619687504793,777.873437220622,844.993993344657,72.6218803754649,864.474339615428,921.226667275299,958.336471979019,0.0875648778186748,19,NA,NA
"ABZ_p021_E09","ABZ_3_ECA882_albendazole","ABZ","p021","E09",20231116,"p021_E09","m2x","20231116-ABZ-p021-m2x_E09.TIF",1.1206373292868,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",15,"2023_11_01","see notion","ECA882",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20231116_CAE_Ce_Cb_ABZ_AOS/Analysis-20231117/processed_images/","albendazole_ECA882","worm",856.508669257005,768.997200716688,791.932803658098,823.337369259579,856.131369225868,52.8535935970177,884.738718133637,914.919066352101,964.315138909428,0.0617081828755645,22,NA,NA
"ABZ_p021_E10","ABZ_3_ECA882_albendazole","ABZ","p021","E10",20231116,"p021_E10","m2x","20231116-ABZ-p021-m2x_E10.TIF",1.19388609715243,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",30,"2023_11_01","see notion","ECA882",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20231116_CAE_Ce_Cb_ABZ_AOS/Analysis-20231117/processed_images/","albendazole_ECA882","worm",790.245908411806,688.92275560961,741.176937699583,757.71996204145,795.209682140087,46.3787979547075,821.915772489057,845.130921851659,881.604906669992,0.0586890706563949,23,NA,NA
"ABZ_p021_E11","ABZ_3_ECA882_albendazole","ABZ","p021","E11",20231116,"p021_E11","m2x","20231116-ABZ-p021-m2x_E11.TIF",1.18508604206501,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",60,"2023_11_01","see notion","ECA882",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20231116_CAE_Ce_Cb_ABZ_AOS/Analysis-20231117/processed_images/","albendazole_ECA882","worm",829.677229329004,735.123896508922,786.028054073665,801.189122050481,839.570063286679,36.7987815363878,855.133856595993,870.15997247673,878.405028179247,0.0443531294285955,24,NA,NA
"ABZ_p021_E12","ABZ_3_ECA882_albendazole","ABZ","p021","E12",20231116,"p021_E12","m2x","20231116-ABZ-p021-m2x_E12.TIF",1.20981595092025,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",120,"2023_11_01","see notion","ECA882",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20231116_CAE_Ce_Cb_ABZ_AOS/Analysis-20231117/processed_images/","albendazole_ECA882","worm",818.71348801732,720.076488093392,752.521781032856,784.914090444198,826.815628347127,46.059223947395,859.978401326766,865.878795927077,869.891359355722,0.0562580495149002,21,NA,NA
"ABZ_p021_F01","ABZ_3_ECA882_albendazole","ABZ","p021","F01",20231116,"p021_F01","m2x","20231116-ABZ-p021-m2x_F01.TIF",0.957257840688315,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",0,"2023_11_01","see notion","ECA882",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20231116_CAE_Ce_Cb_ABZ_AOS/Analysis-20231117/processed_images/","albendazole_ECA882","worm",847.53975754725,756.010432936665,778.155302954672,804.699506960916,858.16117676863,52.6640048602262,872.78546654014,907.026234682479,936.975900716689,0.0621375037468849,15,NA,NA
"ABZ_p021_F02","ABZ_3_ECA882_albendazole","ABZ","p021","F02",20231116,"p021_F02","m2x","20231116-ABZ-p021-m2x_F02.TIF",1.02171889543903,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",0.12,"2023_11_01","see notion","ECA882",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20231116_CAE_Ce_Cb_ABZ_AOS/Analysis-20231117/processed_images/","albendazole_ECA882","worm",860.23130771206,754.805774306403,804.432612972405,830.270001880381,866.888531781743,51.1627975477806,893.609326410286,923.764265651117,956.520659937568,0.0594756283444941,29,NA,NA
"ABZ_p021_F03","ABZ_3_ECA882_albendazole","ABZ","p021","F03",20231116,"p021_F03","m2x","20231116-ABZ-p021-m2x_F03.TIF",1.08632362897766,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",0.23,"2023_11_01","see notion","ECA882",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20231116_CAE_Ce_Cb_ABZ_AOS/Analysis-20231117/processed_images/","albendazole_ECA882","worm",842.67746869401,768.819921038828,783.947496190519,813.500589179044,828.815498848018,51.582232256002,876.588445241906,920.742343691292,936.427426410286,0.0612123074038571,16,NA,NA
"ABZ_p021_F04","ABZ_3_ECA882_albendazole","ABZ","p021","F04",20231116,"p021_F04","m2x","20231116-ABZ-p021-m2x_F04.TIF",1.07232267037552,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",0.47,"2023_11_01","see notion","ECA882",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20231116_CAE_Ce_Cb_ABZ_AOS/Analysis-20231117/processed_images/","albendazole_ECA882","worm",851.196887787739,742.758057498762,800.065118882951,822.225500730804,849.055736571355,49.270420430659,878.674789920467,906.639177178415,949.020481558242,0.0578836942868916,23,NA,NA
"ABZ_p021_F05","ABZ_3_ECA882_albendazole","ABZ","p021","F05",20231116,"p021_F05","m2x","20231116-ABZ-p021-m2x_F05.TIF",1.11745454545455,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",0.94,"2023_11_01","see notion","ECA882",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20231116_CAE_Ce_Cb_ABZ_AOS/Analysis-20231117/processed_images/","albendazole_ECA882","worm",843.148443123372,709.444679398762,746.369291719311,816.4718112482,854.125087511546,54.8142364816597,885.532275537517,896.959822784366,926.255453984263,0.0650113712819121,31,NA,"n>30"
"ABZ_p021_F06","ABZ_3_ECA882_albendazole","ABZ","p021","F06",20231116,"p021_F06","m2x","20231116-ABZ-p021-m2x_F06.TIF",0.958075407990996,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",1.88,"2023_11_01","see notion","ECA882",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20231116_CAE_Ce_Cb_ABZ_AOS/Analysis-20231117/processed_images/","albendazole_ECA882","worm",855.271382219088,717.807031079705,754.622042084396,823.6258055063,863.384281558242,63.8597053380798,901.173191719311,916.175935432877,973.069482140089,0.0746660143969618,29,NA,NA
"ABZ_p021_F07","ABZ_3_ECA882_albendazole","ABZ","p021","F07",20231116,"p021_F07","m2x","20231116-ABZ-p021-m2x_F07.TIF",1.12354124748491,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",3.75,"2023_11_01","see notion","ECA882",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20231116_CAE_Ce_Cb_ABZ_AOS/Analysis-20231117/processed_images/","albendazole_ECA882","worm",842.014113987168,673.627771835405,778.161668734821,792.997722560864,843.678877932322,67.731112282656,894.15435543888,918.158319648043,944.338960519414,0.0804394025676488,19,NA,NA
"ABZ_p021_F08","ABZ_3_ECA882_albendazole","ABZ","p021","F08",20231116,"p021_F08","m2x","20231116-ABZ-p021-m2x_F08.TIF",1.0582944703531,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",7.5,"2023_11_01","see notion","ECA882",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20231116_CAE_Ce_Cb_ABZ_AOS/Analysis-20231117/processed_images/","albendazole_ECA882","worm",872.304870312494,805.138559817376,826.068547764795,842.247830277273,867.091268281292,39.1105087906703,899.406110371759,928.423824115733,940.851345568733,0.0448358253194888,24,NA,NA
"ABZ_p021_F09","ABZ_3_ECA882_albendazole","ABZ","p021","F09",20231116,"p021_F09","m2x","20231116-ABZ-p021-m2x_F09.TIF",1.08291541290538,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",15,"2023_11_01","see notion","ECA882",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20231116_CAE_Ce_Cb_ABZ_AOS/Analysis-20231117/processed_images/","albendazole_ECA882","worm",834.658321983351,742.906615113754,757.933957542762,800.051552025842,852.803388308123,51.2226847757395,862.570643603733,886.319698254462,919.234180250936,0.0613696448314586,16,NA,NA
"ABZ_p021_F10","ABZ_3_ECA882_albendazole","ABZ","p021","F10",20231116,"p021_F10","m2x","20231116-ABZ-p021-m2x_F10.TIF",1.19302024989229,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",30,"2023_11_01","see notion","ECA882",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20231116_CAE_Ce_Cb_ABZ_AOS/Analysis-20231117/processed_images/","albendazole_ECA882","worm",816.815132879558,720.795351522037,747.671782533018,760.757153464314,810.951364085237,64.0698577806489,851.233416506429,917.710708789426,946.171407833685,0.0784386272996441,22,NA,NA
"ABZ_p021_F11","ABZ_3_ECA882_albendazole","ABZ","p021","F11",20231116,"p021_F11","m2x","20231116-ABZ-p021-m2x_F11.TIF",1.1860559383867,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",60,"2023_11_01","see notion","ECA882",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20231116_CAE_Ce_Cb_ABZ_AOS/Analysis-20231117/processed_images/","albendazole_ECA882","worm",797.778646795577,619.198964727179,704.707069773866,751.477770411991,798.91129259208,72.5100997027199,859.718602938178,871.848876916216,891.663286347854,0.0908899981141008,24,NA,NA
"ABZ_p021_F12","ABZ_3_ECA882_albendazole","ABZ","p021","F12",20231116,"p021_F12","m2x","20231116-ABZ-p021-m2x_F12.TIF",1.05997434252726,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",120,"2023_11_01","see notion","ECA882",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20231116_CAE_Ce_Cb_ABZ_AOS/Analysis-20231117/processed_images/","albendazole_ECA882","worm",782.637826801981,615.317637144429,650.49743236359,729.917426992132,780.099594619771,93.2624614194775,857.412904780841,886.370222696367,958.855537726277,0.119164265035038,21,NA,NA
"ABZ_p021_G01","ABZ_3_ECA882_albendazole","ABZ","p021","G01",20231116,"p021_G01","m2x","20231116-ABZ-p021-m2x_G01.TIF",1.0171334431631,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",0,"2023_11_01","see notion","ECA882",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20231116_CAE_Ce_Cb_ABZ_AOS/Analysis-20231117/processed_images/","albendazole_ECA882","worm",855.865345285036,791.464465309026,802.634157347876,828.267963188998,859.154277350476,38.7146018411956,880.668602462227,908.730284695963,917.972725246594,0.0452344542917579,24,NA,NA
"ABZ_p021_G02","ABZ_3_ECA882_albendazole","ABZ","p021","G02",20231116,"p021_G02","m2x","20231116-ABZ-p021-m2x_G02.TIF",1.13757523645744,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",0.12,"2023_11_01","see notion","ECA882",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20231116_CAE_Ce_Cb_ABZ_AOS/Analysis-20231117/processed_images/","albendazole_ECA882","worm",882.14560040161,719.585817985983,802.535556332728,861.299484485039,899.224916549869,68.7397258467801,922.550398254462,949.570602214363,959.289411459605,0.0779233335352864,12,NA,NA
"ABZ_p021_G03","ABZ_3_ECA882_albendazole","ABZ","p021","G03",20231116,"p021_G03","m2x","20231116-ABZ-p021-m2x_G03.TIF",1.01608413238478,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",0.23,"2023_11_01","see notion","ECA882",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20231116_CAE_Ce_Cb_ABZ_AOS/Analysis-20231117/processed_images/","albendazole_ECA882","worm",872.302533788111,784.529396508923,807.344605531191,839.993901479555,872.522992301158,50.4765542720102,898.634357431011,934.520587267352,983.10433598951,0.0578658806054453,18,NA,NA
"ABZ_p021_G04","ABZ_3_ECA882_albendazole","ABZ","p021","G04",20231116,"p021_G04","m2x","20231116-ABZ-p021-m2x_G04.TIF",1.00487507617307,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",0.47,"2023_11_01","see notion","ECA882",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20231116_CAE_Ce_Cb_ABZ_AOS/Analysis-20231117/processed_images/","albendazole_ECA882","worm",868.342782037755,765.023074939901,806.555462662872,834.4498743522,874.954315470129,51.898392682927,896.81610921026,918.151264812332,983.047539615429,0.0597671723154492,22,NA,NA
"ABZ_p021_G05","ABZ_3_ECA882_albendazole","ABZ","p021","G05",20231116,"p021_G05","m2x","20231116-ABZ-p021-m2x_G05.TIF",1.14694800301432,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",0.94,"2023_11_01","see notion","ECA882",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20231116_CAE_Ce_Cb_ABZ_AOS/Analysis-20231117/processed_images/","albendazole_ECA882","worm",868.390407498383,752.836208415531,814.844744727179,835.380926438516,868.83557966909,49.447810917664,899.865692883004,932.977216338617,973.32019346485,0.0569419128662543,33,NA,"n>30"
"ABZ_p021_G06","ABZ_3_ECA882_albendazole","ABZ","p021","G06",20231116,"p021_G06","m2x","20231116-ABZ-p021-m2x_G06.TIF",1.07578947368421,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",1.88,"2023_11_01","see notion","ECA882",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20231116_CAE_Ce_Cb_ABZ_AOS/Analysis-20231117/processed_images/","albendazole_ECA882","worm",839.883638794383,774.414220456981,794.885493810411,817.540332068281,840.676050358345,37.474980538008,858.011284386893,883.270862748902,910.774171835405,0.0446192529619957,19,NA,NA
"ABZ_p021_G07","ABZ_3_ECA882_albendazole","ABZ","p021","G07",20231116,"p021_G07","m2x","20231116-ABZ-p021-m2x_G07.TIF",1.01510946654332,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",3.75,"2023_11_01","see notion","ECA882",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20231116_CAE_Ce_Cb_ABZ_AOS/Analysis-20231117/processed_images/","albendazole_ECA882","worm",854.904341715284,755.354248612805,774.830952457842,809.221853003784,837.049748848018,69.5567987782333,891.038518721539,955.119648903729,990.571243823194,0.0813620839013102,16,NA,NA
"ABZ_p021_G08","ABZ_3_ECA882_albendazole","ABZ","p021","G08",20231116,"p021_G08","m2x","20231116-ABZ-p021-m2x_G08.TIF",0.999404407385348,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",7.5,"2023_11_01","see notion","ECA882",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20231116_CAE_Ce_Cb_ABZ_AOS/Analysis-20231117/processed_images/","albendazole_ECA882","worm",836.312409417885,673.576858192028,732.163554438599,799.366713737929,836.349088675238,81.2514182339516,883.233145528443,937.717582458581,964.581072990326,0.0971543855130724,20,NA,NA
"ABZ_p021_G09","ABZ_3_ECA882_albendazole","ABZ","p021","G09",20231116,"p021_G09","m2x","20231116-ABZ-p021-m2x_G09.TIF",1.0364847715736,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",15,"2023_11_01","see notion","ECA882",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20231116_CAE_Ce_Cb_ABZ_AOS/Analysis-20231117/processed_images/","albendazole_ECA882","worm",827.343690672608,749.316735435893,774.46100748692,786.828273288172,829.429087164912,44.3023884762222,856.791084305867,891.491686307401,907.874184467472,0.0535477443965344,30,NA,NA
"ABZ_p021_G10","ABZ_3_ECA882_albendazole","ABZ","p021","G10",20231116,"p021_G10","m2x","20231116-ABZ-p021-m2x_G10.TIF",1.08333333333333,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",30,"2023_11_01","see notion","ECA882",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20231116_CAE_Ce_Cb_ABZ_AOS/Analysis-20231117/processed_images/","albendazole_ECA882","worm",802.105569713756,722.080332354818,742.81194042475,765.251983885627,776.109549194651,52.8821493647247,837.131639033582,873.043235613433,895.647449042267,0.0659291636431305,17,NA,NA
"ABZ_p021_G11","ABZ_3_ECA882_albendazole","ABZ","p021","G11",20231116,"p021_G11","m2x","20231116-ABZ-p021-m2x_G11.TIF",1.09365671641791,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",60,"2023_11_01","see notion","ECA882",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20231116_CAE_Ce_Cb_ABZ_AOS/Analysis-20231117/processed_images/","albendazole_ECA882","worm",826.411038953053,719.998197031,760.792480782031,795.046853511976,825.770415968022,57.7108956560872,847.138346652192,899.331334073664,936.564544986886,0.0698331616300755,14,NA,NA
"ABZ_p021_G12","ABZ_3_ECA882_albendazole","ABZ","p021","G12",20231116,"p021_G12","m2x","20231116-ABZ-p021-m2x_G12.TIF",1.06064735945486,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",120,"2023_11_01","see notion","ECA882",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20231116_CAE_Ce_Cb_ABZ_AOS/Analysis-20231117/processed_images/","albendazole_ECA882","worm",777.106382359415,632.039595233809,703.369059798451,732.670508737971,793.756744543579,60.2584463937103,811.141554952639,844.225507678562,871.780603044074,0.0775420814467594,24,NA,NA
"ABZ_p021_H01","ABZ_3_ECA882_albendazole","ABZ","p021","H01",20231116,"p021_H01","m2x","20231116-ABZ-p021-m2x_H01.TIF",0.989752348420154,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",0,"2023_11_01","see notion","ECA882",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20231116_CAE_Ce_Cb_ABZ_AOS/Analysis-20231117/processed_images/","albendazole_ECA882","worm",831.918637680696,671.744410877757,700.830217874562,791.295488703468,850.363235407663,78.0465731364096,878.185848460422,921.306586347854,965.602574306403,0.0938151516282835,21,NA,NA
"ABZ_p021_H02","ABZ_3_ECA882_albendazole","ABZ","p021","H02",20231116,"p021_H02","m2x","20231116-ABZ-p021-m2x_H02.TIF",0.968133535660091,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",0.12,"2023_11_01","see notion","ECA882",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20231116_CAE_Ce_Cb_ABZ_AOS/Analysis-20231117/processed_images/","albendazole_ECA882","worm",857.063072281448,791.444694070117,827.841105434494,833.292910004989,858.048458688281,28.8064410664811,876.648434937568,896.384827585689,906.587075493517,0.0336106431348163,26,NA,NA
"ABZ_p021_H03","ABZ_3_ECA882_albendazole","ABZ","p021","H03",20231116,"p021_H03","m2x","20231116-ABZ-p021-m2x_H03.TIF",0.981281905842314,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",0.23,"2023_11_01","see notion","ECA882",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20231116_CAE_Ce_Cb_ABZ_AOS/Analysis-20231117/processed_images/","albendazole_ECA882","worm",857.962883351195,756.929094046696,802.08795456611,822.974492267447,857.399923513201,45.5762532368824,885.389275503806,913.274568934945,952.605053984264,0.0531214742750433,26,NA,NA
"ABZ_p021_H04","ABZ_3_ECA882_albendazole","ABZ","p021","H04",20231116,"p021_H04","m2x","20231116-ABZ-p021-m2x_H04.TIF",1.15542635658915,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",0.47,"2023_11_01","see notion","ECA882",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20231116_CAE_Ce_Cb_ABZ_AOS/Analysis-20231117/processed_images/","albendazole_ECA882","worm",839.876723500968,757.119873031289,781.84173856783,818.572374214441,844.494698836308,42.7306660421725,868.236191719311,885.584770385313,903.393468934946,0.0508773071648571,13,NA,NA
"ABZ_p021_H05","ABZ_3_ECA882_albendazole","ABZ","p021","H05",20231116,"p021_H05","m2x","20231116-ABZ-p021-m2x_H05.TIF",1.07015130674003,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",0.94,"2023_11_01","see notion","ECA882",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20231116_CAE_Ce_Cb_ABZ_AOS/Analysis-20231117/processed_images/","albendazole_ECA882","worm",867.60900618726,806.948176797366,817.965316087497,839.214797672616,872.466195927077,38.9320649325747,886.973433108509,922.396084575611,932.996607833685,0.0448728224983085,13,NA,NA
"ABZ_p021_H06","ABZ_3_ECA882_albendazole","ABZ","p021","H06",20231116,"p021_H06","m2x","20231116-ABZ-p021-m2x_H06.TIF",1.13525179856115,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",1.88,"2023_11_01","see notion","ECA882",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20231116_CAE_Ce_Cb_ABZ_AOS/Analysis-20231117/processed_images/","albendazole_ECA882","worm",853.667810442701,706.036687391353,793.716300573351,814.313623373538,851.105624664747,62.5134856705528,886.845150644882,927.203117466846,987.540015514985,0.0732292876758866,19,NA,NA
"ABZ_p021_H07","ABZ_3_ECA882_albendazole","ABZ","p021","H07",20231116,"p021_H07","m2x","20231116-ABZ-p021-m2x_H07.TIF",1.1232980332829,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",3.75,"2023_11_01","see notion","ECA882",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20231116_CAE_Ce_Cb_ABZ_AOS/Analysis-20231117/processed_images/","albendazole_ECA882","worm",858.49914646865,736.364572449443,782.170622605564,812.511142229351,857.903574888249,66.6119965949947,910.255106088147,937.904743536518,961.121858773876,0.0775912205259568,15,NA,NA
