"well.id","flag_id","Metadata_Experiment","Metadata_Plate","Metadata_Well","Metadata_Date","Metadata_Group","Metadata_Magnification","FileName_RawBF","wo_po_area_frac","assay_type","food_conc_OD","food_type","diluent","diluent_concentration_perc","drug","concentration_um","drug_stock_prep_date","drug_prep_method","strain","bleach","well_censor","well_censor_reason","notes","i.dir","w.lab","gbm2x_class","mean_wormlength_um","min_wormlength_um","q10_wormlength_um","q25_wormlength_um","median_wormlength_um","sd_wormlength_um","q75_wormlength_um","q90_wormlength_um","max_wormlength_um","cv_wormlength_um","n","titer_WellFlag","n_WellFlag"
"CtDRC1_p011_E03","CtDRC1_1_NIC1563_albendazole","CtDRC1","p011","E03",20240813,"p011_E03","m2x","20240813-CtDRC1-p011-m2x_E03.TIF",1.0190332326284,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",0.23,"2023_11_01","see notion","NIC1563",1,NA,NA,"assay 1","/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240813-CtropDRC1-AOS/Analysis-20240819/processed_images/","albendazole_NIC1563","worm",836.888735461284,531.399283885625,546.309573724556,761.275698214113,915.147177350476,173.885498765456,951.834266540139,971.535810496015,997.021525246595,0.207776125304891,11,NA,NA
"CtDRC1_p011_E04","CtDRC1_1_NIC1563_albendazole","CtDRC1","p011","E04",20240813,"p011_E04","m2x","20240813-CtDRC1-p011-m2x_E04.TIF",0.966756756756757,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",0.47,"2023_11_01","see notion","NIC1563",1,NA,NA,"assay 1","/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240813-CtropDRC1-AOS/Analysis-20240819/processed_images/","albendazole_NIC1563","worm",922.092913762734,685.912311459603,805.074717699583,882.960884243971,958.547022202521,86.3998270195276,976.956689906352,994.687666285686,999.903869516792,0.0936996974274106,19,NA,NA
"CtDRC1_p011_E05","CtDRC1_1_NIC1563_albendazole","CtDRC1","p011","E05",20240813,"p011_E05","m2x","20240813-CtDRC1-p011-m2x_E05.TIF",0.993002915451895,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",0.94,"2023_11_01","see notion","NIC1563",1,NA,NA,"assay 1","/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240813-CtropDRC1-AOS/Analysis-20240819/processed_images/","albendazole_NIC1563","worm",887.353587410759,589.281427573977,825.938335031587,858.890265766913,906.921244986887,88.2616174056773,946.611161750528,957.135623452764,969.347791137465,0.0994661188706286,23,NA,NA
"CtDRC1_p011_E06","CtDRC1_1_NIC1563_albendazole","CtDRC1","p011","E06",20240813,"p011_E06","m2x","20240813-CtDRC1-p011-m2x_E06.TIF",0.894560923731389,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",1.88,"2023_11_01","see notion","NIC1563",1,NA,NA,"assay 1","/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240813-CtropDRC1-AOS/Analysis-20240819/processed_images/","albendazole_NIC1563","worm",797.594153042929,464.395064727178,574.606591898112,680.854723433633,869.256122505154,152.714441303445,913.150865460343,937.234747806991,951.337716249216,0.191468857589814,20,NA,NA
"CtDRC1_p011_E07","CtDRC1_1_NIC1563_albendazole","CtDRC1","p011","E07",20240813,"p011_E07","m2x","20240813-CtDRC1-p011-m2x_E07.TIF",0.979541446208113,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",3.75,"2023_11_01","see notion","NIC1563",1,NA,NA,"assay 1","/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240813-CtropDRC1-AOS/Analysis-20240819/processed_images/","albendazole_NIC1563","worm",759.924031452743,742.083835781317,743.023903148388,744.434004198994,753.150606669993,19.143564113038,774.606493200504,781.049727727946,785.345217412908,0.0251914182480075,5,NA,NA
"CtDRC1_p011_E08","CtDRC1_1_NIC1563_albendazole","CtDRC1","p011","E08",20240813,"p011_E08","m2x","20240813-CtDRC1-p011-m2x_E08.TIF",1.11700336700337,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",7.5,"2023_11_01","see notion","NIC1563",1,NA,NA,"assay 1","/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240813-CtropDRC1-AOS/Analysis-20240819/processed_images/","albendazole_NIC1563","worm",631.382717543818,519.02366951679,539.519133858657,555.24017042327,599.084082666223,102.47866318089,679.231702250679,762.248841336839,836.526368353099,0.162308312111471,12,NA,NA
"CtDRC1_p011_E09","CtDRC1_1_NIC1563_albendazole","CtDRC1","p011","E09",20240813,"p011_E09","m2x","20240813-CtDRC1-p011-m2x_E09.TIF",1.09961685823755,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",15,"2023_11_01","see notion","NIC1563",1,NA,NA,"assay 1","/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240813-CtropDRC1-AOS/Analysis-20240819/processed_images/","albendazole_NIC1563","worm",735.173255484732,559.250297672614,652.970561276182,714.95034077912,747.362392301157,71.3683102476503,782.521794591962,805.318774915218,837.559630036205,0.0970768587067195,15,NA,NA
"CtDRC1_p011_E10","CtDRC1_1_NIC1563_albendazole","CtDRC1","p011","E10",20240813,"p011_E10","m2x","20240813-CtDRC1-p011-m2x_E10.TIF",0.931200550395597,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",30,"2023_11_01","see notion","NIC1563",1,NA,NA,"assay 1","/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240813-CtropDRC1-AOS/Analysis-20240819/processed_images/","albendazole_NIC1563","worm",720.91532924801,576.905813205143,583.677146992131,648.949511886872,743.209265018103,85.3615109496207,780.65882401548,801.464987139115,850.026319149675,0.118407124230056,18,NA,NA
"CtDRC1_p011_E11","CtDRC1_1_NIC1563_albendazole","CtDRC1","p011","E11",20240813,"p011_E11","m2x","20240813-CtDRC1-p011-m2x_E11.TIF",0.900166389351082,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",60,"2023_11_01","see notion","NIC1563",1,NA,NA,"assay 1","/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240813-CtropDRC1-AOS/Analysis-20240819/processed_images/","albendazole_NIC1563","worm",739.743526396725,632.801755729802,694.173391663601,704.347434711528,747.982730271418,47.2603569815917,768.517285698586,801.220209646645,808.163905394879,0.063887489778783,16,NA,NA
"CtDRC1_p011_E12","CtDRC1_1_NIC1563_albendazole","CtDRC1","p011","E12",20240813,"p011_E12","m2x","20240813-CtDRC1-p011-m2x_E12.TIF",1.11239414934565,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",120,"2023_11_01","see notion","NIC1563",1,NA,NA,"assay 1","/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240813-CtropDRC1-AOS/Analysis-20240819/processed_images/","albendazole_NIC1563","worm",658.821738389795,547.835925856669,585.458073930326,610.331045859655,658.404800372459,62.1061096114613,701.485275032101,734.647308545384,771.742426410285,0.0942684583590894,20,NA,NA
"CtDRC1_p011_F01","CtDRC1_1_NIC936_albendazole","CtDRC1","p011","F01",20240813,"p011_F01","m2x","20240813-CtDRC1-p011-m2x_F01.TIF",1.09184601394362,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",0,"2023_11_01","see notion","NIC936",1,NA,NA,"assay 1","/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240813-CtropDRC1-AOS/Analysis-20240819/processed_images/","albendazole_NIC936","worm",994.177045225783,993.905104924454,993.924496419522,993.953583662125,994.002062399795,0.390071018282154,994.313015376447,994.499587162438,994.623968353099,0.000392355687707079,3,"titer","n<5"
"CtDRC1_p011_F02","CtDRC1_1_NIC936_albendazole","CtDRC1","p011","F02",20240813,"p011_F02","m2x","20240813-CtDRC1-p011-m2x_F02.TIF",1.17526585269791,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",0.12,"2023_11_01","see notion","NIC936",1,NA,NA,"assay 1","/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240813-CtropDRC1-AOS/Analysis-20240819/processed_images/","albendazole_NIC936","worm",927.524315034517,815.493694651964,848.767687731369,898.678677350477,939.018898254461,73.9813934977632,990.200049194652,992.618173110479,994.23025572103,0.0797622146380174,5,"titer",NA
"CtDRC1_p011_F03","CtDRC1_1_NIC936_albendazole","CtDRC1","p011","F03",20240813,"p011_F03","m2x","20240813-CtDRC1-p011-m2x_F03.TIF",1.10600255427842,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",0.23,"2023_11_01","see notion","NIC936",1,NA,NA,"assay 1","/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240813-CtropDRC1-AOS/Analysis-20240819/processed_images/","albendazole_NIC936","worm",952.900077946437,937.420526992132,940.516437182993,945.160302469284,952.900077946437,21.8913908990246,960.63985342359,965.283718709882,968.379628900743,0.0229734380400115,2,"titer","n<5"
"CtDRC1_p011_F04","CtDRC1_1_NIC936_albendazole","CtDRC1","p011","F04",20240813,"p011_F04","m2x","20240813-CtDRC1-p011-m2x_F04.TIF",0.972486772486773,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",0.47,"2023_11_01","see notion","NIC936",1,NA,NA,"assay 1","/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240813-CtropDRC1-AOS/Analysis-20240819/processed_images/","albendazole_NIC936","worm",956.052100096316,894.27139346485,918.068304610811,941.807730327129,955.139729454359,35.1156826793447,979.794000716689,989.379523124979,999.75011566737,0.0367298839423155,7,"titer",NA
"CtDRC1_p011_F05","CtDRC1_1_NIC936_albendazole","CtDRC1","p011","F05",20240813,"p011_F05","m2x","20240813-CtDRC1-p011-m2x_F05.TIF",0.944120762711864,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",0.94,"2023_11_01","see notion","NIC936",1,NA,NA,"assay 1","/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240813-CtropDRC1-AOS/Analysis-20240819/processed_images/","albendazole_NIC936","worm",944.866195071357,831.222941360967,865.541679122983,929.08100188038,973.157420918636,56.2668051456814,982.256657056568,985.676540063306,985.826654478111,0.0595500245846261,9,"titer",NA
"CtDRC1_p011_F06","CtDRC1_1_NIC936_albendazole","CtDRC1","p011","F06",20240813,"p011_F06","m2x","20240813-CtDRC1-p011-m2x_F06.TIF",0.929452789699571,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",1.88,"2023_11_01","see notion","NIC936",1,NA,NA,"assay 1","/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240813-CtropDRC1-AOS/Analysis-20240819/processed_images/","albendazole_NIC936","worm",870.382219205591,766.422364145334,789.144947995308,836.029818062176,886.440181558242,55.2688020446937,907.708667703832,922.824635407663,951.708910877758,0.0634994613000461,15,"titer",NA
"CtDRC1_p011_F07","CtDRC1_1_NIC936_albendazole","CtDRC1","p011","F07",20240813,"p011_F07","m2x","20240813-CtDRC1-p011-m2x_F07.TIF",1.00127307447486,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",3.75,"2023_11_01","see notion","NIC936",1,NA,NA,"assay 1","/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240813-CtropDRC1-AOS/Analysis-20240819/processed_images/","albendazole_NIC936","worm",809.293596546617,739.644773142711,774.156324421978,804.869175260708,813.89845935572,34.7551916220943,826.270288278626,838.330176471498,849.233016249217,0.0429450965266501,7,"titer",NA
"CtDRC1_p011_F08","CtDRC1_1_NIC936_albendazole","CtDRC1","p011","F08",20240813,"p011_F08","m2x","20240813-CtDRC1-p011-m2x_F08.TIF",0.87968321657021,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",7.5,"2023_11_01","see notion","NIC936",1,NA,NA,"assay 1","/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240813-CtropDRC1-AOS/Analysis-20240819/processed_images/","albendazole_NIC936","worm",762.783362640088,675.38577967786,691.795370080855,737.324093173927,772.642721052943,46.3998327921387,793.184873488951,810.593224694413,824.179149624113,0.0608296340281245,14,"titer",NA
"CtDRC1_p011_F09","CtDRC1_1_NIC936_albendazole","CtDRC1","p011","F09",20240813,"p011_F09","m2x","20240813-CtDRC1-p011-m2x_F09.TIF",0.923763736263736,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",15,"2023_11_01","see notion","NIC936",1,NA,NA,"assay 1","/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240813-CtropDRC1-AOS/Analysis-20240819/processed_images/","albendazole_NIC936","worm",735.54112518981,708.871253984263,709.878442713344,715.545849730352,734.264469225868,24.105964122797,746.557325212883,765.637864843549,776.634497672616,0.0327731017304796,8,"titer",NA
"CtDRC1_p011_F10","CtDRC1_1_NIC936_albendazole","CtDRC1","p011","F10",20240813,"p011_F10","m2x","20240813-CtDRC1-p011-m2x_F10.TIF",0.961943594971118,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",30,"2023_11_01","see notion","NIC936",1,NA,NA,"assay 1","/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240813-CtropDRC1-AOS/Analysis-20240819/processed_images/","albendazole_NIC936","worm",751.145333109284,709.436363563487,712.153880125605,734.767923826019,760.94510275315,25.3384494988892,769.877422090769,772.768849613787,779.928197672615,0.03373308517275,10,"titer",NA
"CtDRC1_p011_F11","CtDRC1_1_NIC936_albendazole","CtDRC1","p011","F11",20240813,"p011_F11","m2x","20240813-CtDRC1-p011-m2x_F11.TIF",0.928239914316316,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",60,"2023_11_01","see notion","NIC936",1,NA,NA,"assay 1","/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240813-CtropDRC1-AOS/Analysis-20240819/processed_images/","albendazole_NIC936","worm",746.308335051456,623.388807833684,705.953087186007,726.679894030551,745.267470747904,45.4725145817994,782.676868644022,803.564050987801,807.408016831063,0.0609299299580571,18,"titer",NA
"CtDRC1_p011_F12","CtDRC1_1_NIC936_albendazole","CtDRC1","p011","F12",20240813,"p011_F12","m2x","20240813-CtDRC1-p011-m2x_F12.TIF",0.923832092078538,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",120,"2023_11_01","see notion","NIC936",1,NA,NA,"assay 1","/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240813-CtropDRC1-AOS/Analysis-20240819/processed_images/","albendazole_NIC936","worm",685.018338514752,614.968960519413,644.76841705545,662.176700033711,685.919061112971,32.1711529420873,704.005858270069,721.994533608187,740.226517994754,0.0469639294793777,24,"titer",NA
"CtDRC1_p011_G01","CtDRC1_1_NIC58_albendazole","CtDRC1","p011","G01",20240813,"p011_G01","m2x","20240813-CtDRC1-p011-m2x_G01.TIF",1.12980231256994,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",0,"2023_11_01","see notion","NIC58",1,NA,NA,"assay 1","/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240813-CtropDRC1-AOS/Analysis-20240819/processed_images/","albendazole_NIC58","worm",892.174346859623,813.373510877757,820.998742704161,834.938625483276,883.836946799846,68.2580501136696,935.33410709547,981.447684813681,996.464718739674,0.0765075238420966,8,NA,NA
"CtDRC1_p011_G02","CtDRC1_1_NIC58_albendazole","CtDRC1","p011","G02",20240813,"p011_G02","m2x","20240813-CtDRC1-p011-m2x_G02.TIF",1.29370629370629,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",0.12,"2023_11_01","see notion","NIC58",1,NA,NA,"assay 1","/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240813-CtropDRC1-AOS/Analysis-20240819/processed_images/","albendazole_NIC58","worm",867.281024413768,852.692230465666,855.243743792441,859.071013782603,866.37190094019,13.3819582564749,874.581911571355,880.045603813957,883.688065309026,0.0154297832879722,4,NA,"n<5"
"CtDRC1_p011_G03","CtDRC1_1_NIC58_albendazole","CtDRC1","p011","G03",20240813,"p011_G03","m2x","20240813-CtDRC1-p011-m2x_G03.TIF",1.13463514902364,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",0.23,"2023_11_01","see notion","NIC58",1,NA,NA,"assay 1","/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240813-CtropDRC1-AOS/Analysis-20240819/processed_images/","albendazole_NIC58","worm",866.860165778396,733.051490412005,811.995301735289,838.552730618051,902.365374358055,62.8314010187524,906.259177932323,914.237118274137,936.832899409383,0.072481587572239,9,NA,NA
"CtDRC1_p011_G04","CtDRC1_1_NIC58_albendazole","CtDRC1","p011","G04",20240813,"p011_G04","m2x","20240813-CtDRC1-p011-m2x_G04.TIF",1.11610486891386,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",0.47,"2023_11_01","see notion","NIC58",1,NA,NA,"assay 1","/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240813-CtropDRC1-AOS/Analysis-20240819/processed_images/","albendazole_NIC58","worm",850.777249518113,654.80187604317,758.771153257326,806.223421640132,831.012391137465,105.093589738283,961.778043097735,968.771322283426,981.352210877759,0.123526563266483,9,NA,NA
"CtDRC1_p011_G05","CtDRC1_1_NIC58_albendazole","CtDRC1","p011","G05",20240813,"p011_G05","m2x","20240813-CtDRC1-p011-m2x_G05.TIF",1.28348319924278,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",0.94,"2023_11_01","see notion","NIC58",1,NA,NA,"assay 1","/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240813-CtropDRC1-AOS/Analysis-20240819/processed_images/","albendazole_NIC58","worm",799.361932310113,539.819131199896,695.77929596254,740.103906549801,809.483146548646,125.993737850702,877.318106088147,904.694313662124,995.794348612806,0.157617885913815,9,NA,NA
"CtDRC1_p011_G06","CtDRC1_1_NIC58_albendazole","CtDRC1","p011","G06",20240813,"p011_G06","m2x","20240813-CtDRC1-p011-m2x_G06.TIF",0.921593030491599,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",1.88,"2023_11_01","see notion","NIC58",1,NA,NA,"assay 1","/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240813-CtropDRC1-AOS/Analysis-20240819/processed_images/","albendazole_NIC58","worm",694.248969529704,581.369893464849,609.448752949657,651.567042176868,707.099754580225,87.0575160190941,749.781681933061,768.768558069334,781.426475493516,0.125398120616684,4,NA,"n<5"
"CtDRC1_p011_G07","CtDRC1_1_NIC58_albendazole","CtDRC1","p011","G07",20240813,"p011_G07","m2x","20240813-CtDRC1-p011-m2x_G07.TIF",0.786764705882353,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",3.75,"2023_11_01","see notion","NIC58",1,NA,NA,"assay 1","/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240813-CtropDRC1-AOS/Analysis-20240819/processed_images/","albendazole_NIC58","worm",666.257456938146,629.579359235529,636.705151151821,649.177449790613,673.964688093391,24.6832236548808,683.54315275315,692.981171781743,694.816946150578,0.0370475758249898,7,NA,NA
"CtDRC1_p011_G08","CtDRC1_1_NIC58_albendazole","CtDRC1","p011","G08",20240813,"p011_G08","m2x","20240813-CtDRC1-p011-m2x_G08.TIF",1.13920314805706,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",7.5,"2023_11_01","see notion","NIC58",1,NA,NA,"assay 1","/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240813-CtropDRC1-AOS/Analysis-20240819/processed_images/","albendazole_NIC58","worm",641.597297441526,629.411098254461,629.664565801471,630.044767121985,630.678435989509,20.0196005600863,647.690397035059,657.897573662388,664.702358080608,0.0312027507595773,3,NA,"n<5"
"CtDRC1_p011_G09","CtDRC1_1_NIC58_albendazole","CtDRC1","p011","G09",20240813,"p011_G09","m2x","20240813-CtDRC1-p011-m2x_G09.TIF",0.684007707129094,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",15,"2023_11_01","see notion","NIC58",1,NA,NA,"assay 1","/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240813-CtropDRC1-AOS/Analysis-20240819/processed_images/","albendazole_NIC58","worm",529.222416010319,408.362003625919,439.576251172928,486.397622493443,564.433241360967,107.663580803013,589.65262220252,604.784250707451,614.872003044072,0.203437302627244,3,NA,"n<5"
"CtDRC1_p011_G10","CtDRC1_1_NIC58_albendazole","CtDRC1","p011","G10",20240813,"p011_G10","m2x","20240813-CtDRC1-p011-m2x_G10.TIF",1.19211267605634,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",30,"2023_11_01","see notion","NIC58",1,NA,NA,"assay 1","/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240813-CtropDRC1-AOS/Analysis-20240819/processed_images/","albendazole_NIC58","worm",506.397112958559,372.131303625919,413.15241224722,467.366048836307,504.284776625016,81.8020955291973,563.287093188041,594.357432623296,607.057426410285,0.161537444499395,7,NA,NA
"CtDRC1_p011_G11","CtDRC1_1_NIC58_albendazole","CtDRC1","p011","G11",20240813,"p011_G11","m2x","20240813-CtDRC1-p011-m2x_G11.TIF",1.01678445229682,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",60,"2023_11_01","see notion","NIC58",1,NA,NA,"assay 1","/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240813-CtropDRC1-AOS/Analysis-20240819/processed_images/","albendazole_NIC58","worm",511.347967575093,409.629341360966,431.258167282177,450.926198979575,492.488472202519,77.1636221737227,559.181738384314,625.958939239352,636.603768934944,0.150902373856392,12,NA,NA
"CtDRC1_p011_G12","CtDRC1_1_NIC58_albendazole","CtDRC1","p011","G12",20240813,"p011_G12","m2x","20240813-CtDRC1-p011-m2x_G12.TIF",0.879298245614035,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",120,"2023_11_01","see notion","NIC58",1,NA,NA,"assay 1","/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240813-CtropDRC1-AOS/Analysis-20240819/processed_images/","albendazole_NIC58","worm",449.798126598363,357.997681414627,378.036068530145,389.964098836307,447.555370098636,72.0077715744588,501.053755729801,545.708357336978,563.032421241022,0.160089087340189,9,NA,NA
"CtDRC1_p012_A01","CtDRC1_1_NIC389_albendazole","CtDRC1","p012","A01",20240813,"p012_A01","m2x","20240813-CtDRC1-p012-m2x_A01.TIF",1.2488928255093,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",0,"2023_11_01","see notion","NIC389",1,NA,NA,"assay 1","/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240813-CtropDRC1-AOS/Analysis-20240819/processed_images/","albendazole_NIC389","worm",880.517333916709,771.508350358344,807.261012635007,853.698903352563,902.731401880381,63.3503817480496,927.69453578718,931.559587234738,932.762531781744,0.0719467741381706,6,NA,NA
"CtDRC1_p012_A02","CtDRC1_1_NIC389_albendazole","CtDRC1","p012","A02",20240813,"p012_A02","m2x","20240813-CtDRC1-p012-m2x_A02.TIF",1.09223140495868,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",0.12,"2023_11_01","see notion","NIC389",1,NA,NA,"assay 1","/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240813-CtropDRC1-AOS/Analysis-20240819/processed_images/","albendazole_NIC389","worm",896.361039020098,793.143158773876,818.645379821199,866.930415521908,886.400020456982,65.9649462364556,954.082228402418,982.422877439877,984.355038451737,0.0735919382535507,10,NA,NA
"CtDRC1_p012_A03","CtDRC1_1_NIC389_albendazole","CtDRC1","p012","A03",20240813,"p012_A03","m2x","20240813-CtDRC1-p012-m2x_A03.TIF",1.0327868852459,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",0.23,"2023_11_01","see notion","NIC389",1,NA,NA,"assay 1","/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240813-CtropDRC1-AOS/Analysis-20240819/processed_images/","albendazole_NIC389","worm",917.811657033992,861.648791719311,866.502079991505,889.020394400655,915.101133518511,44.9504575971508,941.446730629763,970.535277163746,986.997423939287,0.048975688260937,7,NA,NA
"CtDRC1_p012_A04","CtDRC1_1_NIC389_albendazole","CtDRC1","p012","A04",20240813,"p012_A04","m2x","20240813-CtDRC1-p012-m2x_A04.TIF",1.02001160092807,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",0.47,"2023_11_01","see notion","NIC389",1,NA,NA,"assay 1","/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240813-CtropDRC1-AOS/Analysis-20240819/processed_images/","albendazole_NIC389","worm",943.003712111279,883.300235407664,889.696073039826,907.839191282927,942.921314212755,40.9539690727951,980.706779096015,990.823047842922,998.242819149676,0.0434292766261797,14,NA,NA
"CtDRC1_p012_A05","CtDRC1_1_NIC389_albendazole","CtDRC1","p012","A05",20240813,"p012_A05","m2x","20240813-CtDRC1-p012-m2x_A05.TIF",1.25317693059629,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",0.94,"2023_11_01","see notion","NIC389",1,NA,NA,"assay 1","/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240813-CtropDRC1-AOS/Analysis-20240819/processed_images/","albendazole_NIC389","worm",891.238568089951,688.338263992948,694.816267640338,832.998592301158,942.901233662124,122.453052226151,968.372605418651,991.561017350476,999.104683885627,0.1373964913666,9,NA,NA
"CtDRC1_p012_A06","CtDRC1_1_NIC389_albendazole","CtDRC1","p012","A06",20240813,"p012_A06","m2x","20240813-CtDRC1-p012-m2x_A06.TIF",1.01023890784983,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",1.88,"2023_11_01","see notion","NIC389",1,NA,NA,"assay 1","/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240813-CtropDRC1-AOS/Analysis-20240819/processed_images/","albendazole_NIC389","worm",840.253784982092,692.887541360967,722.39294936819,740.306840197275,874.780294651964,92.5805338332432,904.095697090769,941.327653617556,988.270644405041,0.110181632606649,17,NA,NA
"CtDRC1_p012_A07","CtDRC1_1_NIC389_albendazole","CtDRC1","p012","A07",20240813,"p012_A07","m2x","20240813-CtDRC1-p012-m2x_A07.TIF",0.995561192136969,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",3.75,"2023_11_01","see notion","NIC389",1,NA,NA,"assay 1","/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240813-CtropDRC1-AOS/Analysis-20240819/processed_images/","albendazole_NIC389","worm",782.791014240023,524.631468241677,627.065061737043,728.122199413768,771.782587511545,115.339660209392,875.698086292143,915.601213957296,931.050567771254,0.147344129034709,19,NA,NA
"CtDRC1_p012_A08","CtDRC1_1_NIC389_albendazole","CtDRC1","p012","A08",20240813,"p012_A08","m2x","20240813-CtDRC1-p012-m2x_A08.TIF",1.06593906321055,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",7.5,"2023_11_01","see notion","NIC389",1,NA,NA,"assay 1","/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240813-CtropDRC1-AOS/Analysis-20240819/processed_images/","albendazole_NIC389","worm",813.897153458191,638.630131199896,741.89090834784,766.917346453213,842.913970671712,66.5586559544746,863.227082431011,880.373024870518,884.898606669994,0.0817777229858485,19,NA,NA
"CtDRC1_p012_A09","CtDRC1_1_NIC389_albendazole","CtDRC1","p012","A09",20240813,"p012_A09","m2x","20240813-CtDRC1-p012-m2x_A09.TIF",0.975575715282624,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",15,"2023_11_01","see notion","NIC389",1,NA,NA,"assay 1","/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240813-CtropDRC1-AOS/Analysis-20240819/processed_images/","albendazole_NIC389","worm",722.101458436588,556.025797229918,622.12284820976,669.81881437616,728.553131781743,77.196986127063,777.139869512406,802.883813142711,850.982005394879,0.106906010540681,23,NA,NA
